Date,solar_forecast,wind_off_forecast,wind_on_forecast,total_load,solar_capacity,wind_off_capacity,wind_on_capacity,electricity_price,daylight_hours,co2_price,gas_price,wind_forecast,wind_capacity,solar_penetration,wind_penetration,solar_binary,Hour,Day,Month,Year
2022-01-07 20:00:00,0.0,16124.55,81160.89,263294.55,67479,8149,58014,224.33,8.19,74.57,95.074,97285.44,66163,0.0,36.95,0,20,7,1,2022
2022-01-07 21:00:00,0.0,15301.66,77548.96,252535.37,67479,8149,58014,213.81,8.19,74.57,95.074,92850.62,66163,0.0,36.77,0,21,7,1,2022
2022-01-07 22:00:00,0.0,14676.82,72439.3,245249.58,67479,8149,58014,185.94,8.19,74.57,95.074,87116.12,66163,0.0,35.52,0,22,7,1,2022
2022-01-07 23:00:00,0.0,14047.98,67808.93,232396.83,67479,8149,58014,148.32,8.19,74.57,95.074,81856.91,66163,0.0,35.22,0,23,7,1,2022
2022-01-08 00:00:00,0.0,10364.54,53082.86,206022.98,67479,8149,58014,164.17,8.22,74.57,90.659,63447.4,66163,0.0,30.8,0,0,8,1,2022
2022-01-08 01:00:00,0.0,10274.72,50330.53,197951.88,67479,8149,58014,152.83,8.22,74.57,90.659,60605.25,66163,0.0,30.62,0,1,8,1,2022
2022-01-08 02:00:00,0.0,10844.48,48614.45,193720.64,67479,8149,58014,166.0,8.22,74.57,90.659,59458.93,66163,0.0,30.69,0,2,8,1,2022
2022-01-08 03:00:00,0.0,11491.32,48114.94,192456.86,67479,8149,58014,160.86,8.22,74.57,90.659,59606.26,66163,0.0,30.97,0,3,8,1,2022
2022-01-08 04:00:00,0.0,11668.24,48114.13,193060.71,67479,8149,58014,160.0,8.22,74.57,90.659,59782.37,66163,0.0,30.97,0,4,8,1,2022
2022-01-08 05:00:00,0.0,11767.56,47883.27,193869.19,67479,8149,58014,154.3,8.22,74.57,90.659,59650.83,66163,0.0,30.77,0,5,8,1,2022
2022-01-08 06:00:00,0.0,11741.87,48832.49,196916.03,67479,8149,58014,166.0,8.22,74.57,90.659,60574.36,66163,0.0,30.76,0,6,8,1,2022
2022-01-08 07:00:00,0.0,11815.33,50515.82,209085.58,67479,8149,58014,182.91,8.22,74.57,90.659,62331.15,66163,0.0,29.81,0,7,8,1,2022
2022-01-08 08:00:00,685.56,11950.17,52838.04,223251.5,67479,8149,58014,215.89,8.22,74.57,90.659,64788.21,66163,0.31,29.02,1,8,8,1,2022
2022-01-08 09:00:00,5809.05,11941.34,54900.25,235244.41,67479,8149,58014,231.0,8.22,74.57,90.659,66841.59,66163,2.47,28.41,1,9,8,1,2022
2022-01-08 10:00:00,13388.74,12953.62,56029.46,243410.96,67479,8149,58014,228.95,8.22,74.57,90.659,68983.08,66163,5.5,28.34,1,10,8,1,2022
2022-01-08 11:00:00,19613.51,16375.51,56873.1,248225.53,67479,8149,58014,215.39,8.22,74.57,90.659,73248.61,66163,7.9,29.51,1,11,8,1,2022
2022-01-08 12:00:00,22090.22,20696.0,58317.7,246623.64,67479,8149,58014,206.68,8.22,74.57,90.659,79013.7,66163,8.96,32.04,1,12,8,1,2022
2022-01-08 13:00:00,19932.18,23531.51,61378.77,240918.44,67479,8149,58014,185.0,8.22,74.57,90.659,84910.28,66163,8.27,35.24,1,13,8,1,2022
2022-01-08 14:00:00,14515.86,24945.12,65389.44,237155.51,67479,8149,58014,169.52,8.22,74.57,90.659,90334.56,66163,6.12,38.09,1,14,8,1,2022
2022-01-08 15:00:00,6411.27,25755.51,70309.25,235574.64,67479,8149,58014,162.8,8.22,74.57,90.659,96064.76,66163,2.72,40.78,1,15,8,1,2022
2022-01-08 16:00:00,639.97,26147.61,78373.74,240369.11,67479,8149,58014,161.34,8.22,74.57,90.659,104521.35,66163,0.27,43.48,1,16,8,1,2022
2022-01-08 17:00:00,0.0,26280.95,88029.58,248691.01,67479,8149,58014,189.9,8.22,74.57,90.659,114310.53,66163,0.0,45.96,0,17,8,1,2022
2022-01-08 18:00:00,0.0,26361.78,96928.96,250212.56,67479,8149,58014,170.71,8.22,74.57,90.659,123290.74,66163,0.0,49.27,0,18,8,1,2022
2022-01-08 19:00:00,0.0,26235.81,104802.23,243860.64,67479,8149,58014,140.23,8.22,74.57,90.659,131038.04,66163,0.0,53.73,0,19,8,1,2022
2022-01-08 20:00:00,0.0,26007.01,110863.59,232274.75,67479,8149,58014,102.54,8.22,74.57,90.659,136870.6,66163,0.0,58.93,0,20,8,1,2022
2022-01-08 21:00:00,0.0,25017.99,115460.16,225021.37,67479,8149,58014,102.18,8.22,74.57,90.659,140478.15,66163,0.0,62.43,0,21,8,1,2022
2022-01-08 22:00:00,0.0,24744.03,116379.05,223192.77,67479,8149,58014,102.29,8.22,74.57,90.659,141123.08,66163,0.0,63.23,0,22,8,1,2022
2022-01-08 23:00:00,0.0,24071.79,116825.33,214364.69,67479,8149,58014,90.05,8.22,74.57,90.659,140897.12,66163,0.0,65.73,0,23,8,1,2022
2022-01-09 00:00:00,0.0,23829.9,116212.63,201493.37,67479,8149,58014,85.03,8.25,74.57,90.17,140042.53,66163,0.0,69.5,0,0,9,1,2022
2022-01-09 01:00:00,0.0,21645.06,114206.4,191975.2,67479,8149,58014,84.4,8.25,74.57,90.17,135851.46,66163,0.0,70.77,0,1,9,1,2022
2022-01-09 02:00:00,0.0,20799.91,111535.31,187621.87,67479,8149,58014,80.24,8.25,74.57,90.17,132335.22,66163,0.0,70.53,0,2,9,1,2022
2022-01-09 03:00:00,0.0,21284.76,108848.05,186004.45,67479,8149,58014,55.46,8.25,74.57,90.17,130132.81,66163,0.0,69.96,0,3,9,1,2022
2022-01-09 04:00:00,0.0,21595.38,104999.1,186488.93,67479,8149,58014,49.29,8.25,74.57,90.17,126594.48,66163,0.0,67.88,0,4,9,1,2022
2022-01-09 05:00:00,0.0,21968.95,100334.07,186647.72,67479,8149,58014,50.64,8.25,74.57,90.17,122303.02,66163,0.0,65.53,0,5,9,1,2022
2022-01-09 06:00:00,0.0,22332.0,98940.11,184590.35,67479,8149,58014,74.29,8.25,74.57,90.17,121272.11,66163,0.0,65.7,0,6,9,1,2022
2022-01-09 07:00:00,0.0,22449.64,97640.65,189967.3,67479,8149,58014,84.44,8.25,74.57,90.17,120090.29,66163,0.0,63.22,0,7,9,1,2022
2022-01-09 08:00:00,448.14,22579.37,95289.72,201521.63,67479,8149,58014,97.26,8.25,74.57,90.17,117869.09,66163,0.22,58.49,1,8,9,1,2022
2022-01-09 09:00:00,2966.2,22838.27,92086.87,214257.11,67479,8149,58014,119.97,8.25,74.57,90.17,114925.14,66163,1.38,53.64,1,9,9,1,2022
2022-01-09 10:00:00,6507.88,22439.37,87583.86,222685.49,67479,8149,58014,134.96,8.25,74.57,90.17,110023.23,66163,2.92,49.41,1,10,9,1,2022
2022-01-09 11:00:00,10132.19,21143.63,81718.01,231779.1,67479,8149,58014,149.4,8.25,74.57,90.17,102861.64,66163,4.37,44.38,1,11,9,1,2022
2022-01-09 12:00:00,12472.68,19488.38,75775.2,232206.92,67479,8149,58014,165.13,8.25,74.57,90.17,95263.58,66163,5.37,41.03,1,12,9,1,2022
2022-01-09 13:00:00,12359.45,17432.96,69926.57,226769.4,67479,8149,58014,165.06,8.25,74.57,90.17,87359.53,66163,5.45,38.52,1,13,9,1,2022
2022-01-09 14:00:00,9771.33,15538.02,64024.69,221836.75,67479,8149,58014,170.09,8.25,74.57,90.17,79562.71,66163,4.4,35.87,1,14,9,1,2022
2022-01-09 15:00:00,4643.4,13806.74,58975.29,221414.85,67479,8149,58014,189.04,8.25,74.57,90.17,72782.03,66163,2.1,32.87,1,15,9,1,2022
2022-01-09 16:00:00,560.01,12083.34,55286.58,225923.58,67479,8149,58014,190.96,8.25,74.57,90.17,67369.92,66163,0.25,29.82,1,16,9,1,2022
2022-01-09 17:00:00,0.0,10555.57,52640.01,241128.28,67479,8149,58014,223.3,8.25,74.57,90.17,63195.58,66163,0.0,26.21,0,17,9,1,2022
2022-01-09 18:00:00,0.0,9274.4,50058.88,246811.16,67479,8149,58014,243.94,8.25,74.57,90.17,59333.28,66163,0.0,24.04,0,18,9,1,2022
2022-01-09 19:00:00,0.0,7919.13,46688.29,242103.02,67479,8149,58014,240.0,8.25,74.57,90.17,54607.42,66163,0.0,22.56,0,19,9,1,2022
2022-01-09 20:00:00,0.0,6592.21,42184.4,235760.42,67479,8149,58014,230.82,8.25,74.57,90.17,48776.61,66163,0.0,20.69,0,20,9,1,2022
2022-01-09 21:00:00,0.0,5608.27,37508.97,230060.04,67479,8149,58014,214.02,8.25,74.57,90.17,43117.24,66163,0.0,18.74,0,21,9,1,2022
2022-01-09 22:00:00,0.0,4921.36,32848.67,227943.36,67479,8149,58014,215.88,8.25,74.57,90.17,37770.03,66163,0.0,16.57,0,22,9,1,2022
2022-01-09 23:00:00,0.0,4114.18,28763.08,217049.72,67479,8149,58014,203.8,8.25,74.57,90.17,32877.26,66163,0.0,15.15,0,23,9,1,2022
2022-01-10 00:00:00,0.0,7494.36,25308.18,206943.56,67479,8149,58014,196.23,8.28,82.71,90.753,32802.54,66163,0.0,15.85,0,0,10,1,2022
2022-01-10 01:00:00,0.0,6060.73,22622.92,199461.83,67479,8149,58014,191.85,8.28,82.71,90.753,28683.65,66163,0.0,14.38,0,1,10,1,2022
2022-01-10 02:00:00,0.0,4837.71,20404.87,197073.62,67479,8149,58014,195.91,8.28,82.71,90.753,25242.58,66163,0.0,12.81,0,2,10,1,2022
2022-01-10 03:00:00,0.0,3746.7,18392.56,196900.4,67479,8149,58014,186.66,8.28,82.71,90.753,22139.26,66163,0.0,11.24,0,3,10,1,2022
2022-01-10 04:00:00,0.0,3001.88,16507.42,203163.33,67479,8149,58014,178.04,8.28,82.71,90.753,19509.3,66163,0.0,9.6,0,4,10,1,2022
2022-01-10 05:00:00,0.0,2589.01,14783.9,213477.2,67479,8149,58014,191.65,8.28,82.71,90.753,17372.91,66163,0.0,8.14,0,5,10,1,2022
2022-01-10 06:00:00,0.0,2381.92,13509.17,241023.76,67479,8149,58014,237.44,8.28,82.71,90.753,15891.09,66163,0.0,6.59,0,6,10,1,2022
2022-01-10 07:00:00,0.0,2313.82,12399.77,262175.89,67479,8149,58014,299.95,8.28,82.71,90.753,14713.59,66163,0.0,5.61,0,7,10,1,2022
2022-01-10 08:00:00,786.63,2298.27,11281.76,274091.45,67479,8149,58014,313.92,8.28,82.71,90.753,13580.03,66163,0.29,4.95,1,8,10,1,2022
2022-01-10 09:00:00,6243.44,2339.83,10055.4,279455.24,67479,8149,58014,315.0,8.28,82.71,90.753,12395.23,66163,2.23,4.44,1,9,10,1,2022
2022-01-10 10:00:00,13502.2,2512.74,8340.12,283559.74,67479,8149,58014,310.41,8.28,82.71,90.753,10852.86,66163,4.76,3.83,1,10,10,1,2022
2022-01-10 11:00:00,19071.23,2819.72,6658.04,289422.12,67479,8149,58014,310.08,8.28,82.71,90.753,9477.76,66163,6.59,3.27,1,11,10,1,2022
2022-01-10 12:00:00,21265.16,3092.61,5529.75,291533.41,67479,8149,58014,300.0,8.28,82.71,90.753,8622.36,66163,7.29,2.96,1,12,10,1,2022
2022-01-10 13:00:00,19505.32,3215.49,4886.65,288370.32,67479,8149,58014,297.01,8.28,82.71,90.753,8102.14,66163,6.76,2.81,1,13,10,1,2022
2022-01-10 14:00:00,14309.94,3186.95,4711.66,283292.66,67479,8149,58014,299.96,8.28,82.71,90.753,7898.61,66163,5.05,2.79,1,14,10,1,2022
2022-01-10 15:00:00,6702.14,3164.26,5250.54,279145.25,67479,8149,58014,306.45,8.28,82.71,90.753,8414.8,66163,2.4,3.01,1,15,10,1,2022
2022-01-10 16:00:00,772.27,3297.68,6486.75,279360.19,67479,8149,58014,302.73,8.28,82.71,90.753,9784.43,66163,0.28,3.5,1,16,10,1,2022
2022-01-10 17:00:00,0.0,3759.34,7658.9,286033.71,67479,8149,58014,315.47,8.28,82.71,90.753,11418.24,66163,0.0,3.99,0,17,10,1,2022
2022-01-10 18:00:00,0.0,4506.13,8348.51,285280.71,67479,8149,58014,310.82,8.28,82.71,90.753,12854.64,66163,0.0,4.51,0,18,10,1,2022
2022-01-10 19:00:00,0.0,5387.41,8971.27,278844.54,67479,8149,58014,294.98,8.28,82.71,90.753,14358.68,66163,0.0,5.15,0,19,10,1,2022
2022-01-10 20:00:00,0.0,6221.02,9515.34,265619.09,67479,8149,58014,267.45,8.28,82.71,90.753,15736.36,66163,0.0,5.92,0,20,10,1,2022
2022-01-10 21:00:00,0.0,6963.8,10055.99,256653.58,67479,8149,58014,242.29,8.28,82.71,90.753,17019.79,66163,0.0,6.63,0,21,10,1,2022
2022-01-10 22:00:00,0.0,7968.88,10448.62,249030.43,67479,8149,58014,217.03,8.28,82.71,90.753,18417.5,66163,0.0,7.4,0,22,10,1,2022
2022-01-10 23:00:00,0.0,9165.97,10589.66,235384.82,67479,8149,58014,195.83,8.28,82.71,90.753,19755.63,66163,0.0,8.39,0,23,10,1,2022
2022-01-11 00:00:00,0.0,6705.6,9047.3,212489.34,67479,8149,58014,210.34,8.31,81.9,88.097,15752.9,66163,0.0,7.41,0,0,11,1,2022
2022-01-11 01:00:00,0.0,7997.51,9263.59,205316.16,67479,8149,58014,202.42,8.31,81.9,88.097,17261.1,66163,0.0,8.41,0,1,11,1,2022
2022-01-11 02:00:00,0.0,8904.26,8973.26,202938.44,67479,8149,58014,197.6,8.31,81.9,88.097,17877.52,66163,0.0,8.81,0,2,11,1,2022
2022-01-11 03:00:00,0.0,9833.51,8521.42,203263.91,67479,8149,58014,193.0,8.31,81.9,88.097,18354.93,66163,0.0,9.03,0,3,11,1,2022
2022-01-11 04:00:00,0.0,10843.07,8209.9,207695.24,67479,8149,58014,194.9,8.31,81.9,88.097,19052.97,66163,0.0,9.17,0,4,11,1,2022
2022-01-11 05:00:00,0.0,12257.08,8167.82,219321.77,67479,8149,58014,204.45,8.31,81.9,88.097,20424.9,66163,0.0,9.31,0,5,11,1,2022
2022-01-11 06:00:00,0.0,13877.78,8712.11,243095.4,67479,8149,58014,237.13,8.31,81.9,88.097,22589.89,66163,0.0,9.29,0,6,11,1,2022
2022-01-11 07:00:00,0.0,15584.8,9681.95,265902.58,67479,8149,58014,298.68,8.31,81.9,88.097,25266.75,66163,0.0,9.5,0,7,11,1,2022
2022-01-11 08:00:00,1296.61,17026.7,10660.42,279292.53,67479,8149,58014,302.02,8.31,81.9,88.097,27687.12,66163,0.46,9.91,1,8,11,1,2022
2022-01-11 09:00:00,9065.9,18214.7,11360.17,283840.46,67479,8149,58014,297.16,8.31,81.9,88.097,29574.87,66163,3.19,10.42,1,9,11,1,2022
2022-01-11 10:00:00,19225.82,19066.93,11273.8,286952.93,67479,8149,58014,277.02,8.31,81.9,88.097,30340.73,66163,6.7,10.57,1,10,11,1,2022
2022-01-11 11:00:00,26962.56,19597.77,10605.88,291668.63,67479,8149,58014,266.43,8.31,81.9,88.097,30203.65,66163,9.24,10.36,1,11,11,1,2022
2022-01-11 12:00:00,30069.49,19647.2,10010.27,292684.9,67479,8149,58014,254.92,8.31,81.9,88.097,29657.47,66163,10.27,10.13,1,12,11,1,2022
2022-01-11 13:00:00,27834.42,19241.76,9702.41,290824.39,67479,8149,58014,248.89,8.31,81.9,88.097,28944.17,66163,9.57,9.95,1,13,11,1,2022
2022-01-11 14:00:00,20559.2,18447.97,9901.46,286581.85,67479,8149,58014,255.01,8.31,81.9,88.097,28349.43,66163,7.17,9.89,1,14,11,1,2022
2022-01-11 15:00:00,9382.75,17473.21,10660.96,281921.72,67479,8149,58014,277.9,8.31,81.9,88.097,28134.17,66163,3.33,9.98,1,15,11,1,2022
2022-01-11 16:00:00,989.48,16567.67,12295.55,281224.72,67479,8149,58014,289.94,8.31,81.9,88.097,28863.22,66163,0.35,10.26,1,16,11,1,2022
2022-01-11 17:00:00,0.0,15343.28,14476.93,287727.11,67479,8149,58014,316.4,8.31,81.9,88.097,29820.21,66163,0.0,10.36,0,17,11,1,2022
2022-01-11 18:00:00,0.0,13531.47,16435.67,287727.08,67479,8149,58014,315.9,8.31,81.9,88.097,29967.14,66163,0.0,10.42,0,18,11,1,2022
2022-01-11 19:00:00,0.0,11927.94,17711.91,281090.18,67479,8149,58014,309.2,8.31,81.9,88.097,29639.85,66163,0.0,10.54,0,19,11,1,2022
2022-01-11 20:00:00,0.0,10828.57,18064.65,268394.34,67479,8149,58014,285.33,8.31,81.9,88.097,28893.22,66163,0.0,10.77,0,20,11,1,2022
2022-01-11 21:00:00,0.0,9120.86,17865.55,259054.64,67479,8149,58014,245.44,8.31,81.9,88.097,26986.41,66163,0.0,10.42,0,21,11,1,2022
2022-01-11 22:00:00,0.0,7219.75,17217.82,251449.83,67479,8149,58014,237.27,8.31,81.9,88.097,24437.57,66163,0.0,9.72,0,22,11,1,2022
2022-01-11 23:00:00,0.0,5886.3,16494.69,238550.03,67479,8149,58014,212.49,8.31,81.9,88.097,22380.99,66163,0.0,9.38,0,23,11,1,2022
2022-01-12 00:00:00,0.0,3714.8,21370.88,221394.41,67479,8149,58014,196.65,8.35,81.9,82.52,25085.68,66163,0.0,11.33,0,0,12,1,2022
2022-01-12 01:00:00,0.0,4114.64,20649.47,213407.77,67479,8149,58014,187.1,8.35,81.9,82.52,24764.11,66163,0.0,11.6,0,1,12,1,2022
2022-01-12 02:00:00,0.0,4332.17,19727.31,209393.8,67479,8149,58014,184.27,8.35,81.9,82.52,24059.48,66163,0.0,11.49,0,2,12,1,2022
2022-01-12 03:00:00,0.0,4179.41,18699.63,209492.61,67479,8149,58014,179.58,8.35,81.9,82.52,22879.04,66163,0.0,10.92,0,3,12,1,2022
2022-01-12 04:00:00,0.0,4072.77,17026.09,214134.85,67479,8149,58014,178.33,8.35,81.9,82.52,21098.86,66163,0.0,9.85,0,4,12,1,2022
2022-01-12 05:00:00,0.0,4256.51,15268.33,225734.08,67479,8149,58014,193.5,8.35,81.9,82.52,19524.84,66163,0.0,8.65,0,5,12,1,2022
2022-01-12 06:00:00,0.0,4662.43,14191.76,249265.77,67479,8149,58014,240.56,8.35,81.9,82.52,18854.19,66163,0.0,7.56,0,6,12,1,2022
2022-01-12 07:00:00,0.0,5159.82,13532.25,267593.18,67479,8149,58014,273.18,8.35,81.9,82.52,18692.07,66163,0.0,6.99,0,7,12,1,2022
2022-01-12 08:00:00,1436.0,5596.27,13266.06,276544.68,67479,8149,58014,300.1,8.35,81.9,82.52,18862.33,66163,0.52,6.82,1,8,12,1,2022
2022-01-12 09:00:00,8394.16,6383.06,13636.03,279207.88,67479,8149,58014,292.74,8.35,81.9,82.52,20019.09,66163,3.01,7.17,1,9,12,1,2022
2022-01-12 10:00:00,17250.29,7698.75,13852.38,283129.34,67479,8149,58014,275.5,8.35,81.9,82.52,21551.13,66163,6.09,7.61,1,10,12,1,2022
2022-01-12 11:00:00,23729.84,8993.73,13810.77,286042.21,67479,8149,58014,258.65,8.35,81.9,82.52,22804.5,66163,8.3,7.97,1,11,12,1,2022
2022-01-12 12:00:00,26612.57,10360.68,14354.49,287412.9,67479,8149,58014,245.11,8.35,81.9,82.52,24715.17,66163,9.26,8.6,1,12,12,1,2022
2022-01-12 13:00:00,24823.46,11832.13,15477.33,284258.26,67479,8149,58014,232.08,8.35,81.9,82.52,27309.46,66163,8.73,9.61,1,13,12,1,2022
2022-01-12 14:00:00,18365.59,13246.62,17344.41,279891.52,67479,8149,58014,234.77,8.35,81.9,82.52,30591.03,66163,6.56,10.93,1,14,12,1,2022
2022-01-12 15:00:00,8847.28,14415.05,20574.93,276342.4,67479,8149,58014,240.01,8.35,81.9,82.52,34989.98,66163,3.2,12.66,1,15,12,1,2022
2022-01-12 16:00:00,1205.42,15407.79,25725.1,274856.05,67479,8149,58014,255.0,8.35,81.9,82.52,41132.89,66163,0.44,14.97,1,16,12,1,2022
2022-01-12 17:00:00,0.0,16320.5,31322.92,283027.65,67479,8149,58014,284.82,8.35,81.9,82.52,47643.42,66163,0.0,16.83,0,17,12,1,2022
2022-01-12 18:00:00,0.0,16895.34,35641.2,282509.17,67479,8149,58014,285.97,8.35,81.9,82.52,52536.54,66163,0.0,18.6,0,18,12,1,2022
2022-01-12 19:00:00,0.0,17439.04,39117.01,277273.43,67479,8149,58014,269.03,8.35,81.9,82.52,56556.05,66163,0.0,20.4,0,19,12,1,2022
2022-01-12 20:00:00,0.0,18318.98,42293.6,263941.88,67479,8149,58014,235.25,8.35,81.9,82.52,60612.58,66163,0.0,22.96,0,20,12,1,2022
2022-01-12 21:00:00,0.0,19076.05,45840.98,253677.33,67479,8149,58014,191.5,8.35,81.9,82.52,64917.03,66163,0.0,25.59,0,21,12,1,2022
2022-01-12 22:00:00,0.0,19400.08,48381.74,244771.57,67479,8149,58014,193.69,8.35,81.9,82.52,67781.82,66163,0.0,27.69,0,22,12,1,2022
2022-01-12 23:00:00,0.0,19766.27,50940.22,231021.12,67479,8149,58014,172.18,8.35,81.9,82.52,70706.49,66163,0.0,30.61,0,23,12,1,2022
2022-01-13 00:00:00,0.0,19876.55,52759.21,220252.09,67479,8149,58014,173.14,8.38,79.05,79.074,72635.76,66163,0.0,32.98,0,0,13,1,2022
2022-01-13 01:00:00,0.0,19955.15,55369.13,214291.88,67479,8149,58014,161.69,8.38,79.05,79.074,75324.28,66163,0.0,35.15,0,1,13,1,2022
2022-01-13 02:00:00,0.0,20319.71,57894.8,211327.98,67479,8149,58014,153.58,8.38,79.05,79.074,78214.51,66163,0.0,37.01,0,2,13,1,2022
2022-01-13 03:00:00,0.0,21128.33,60269.96,211645.56,67479,8149,58014,147.07,8.38,79.05,79.074,81398.29,66163,0.0,38.46,0,3,13,1,2022
2022-01-13 04:00:00,0.0,21748.48,62825.66,215919.72,67479,8149,58014,152.47,8.38,79.05,79.074,84574.14,66163,0.0,39.17,0,4,13,1,2022
2022-01-13 05:00:00,0.0,21763.87,65185.34,224792.44,67479,8149,58014,171.26,8.38,79.05,79.074,86949.21,66163,0.0,38.68,0,5,13,1,2022
2022-01-13 06:00:00,0.0,21365.87,68130.19,246936.93,67479,8149,58014,192.03,8.38,79.05,79.074,89496.06,66163,0.0,36.24,0,6,13,1,2022
2022-01-13 07:00:00,0.0,20808.4,69282.02,268797.26,67479,8149,58014,215.24,8.38,79.05,79.074,90090.42,66163,0.0,33.52,0,7,13,1,2022
2022-01-13 08:00:00,1600.23,20122.2,69838.3,279545.93,67479,8149,58014,235.9,8.38,79.05,79.074,89960.5,66163,0.57,32.18,1,8,13,1,2022
2022-01-13 09:00:00,10357.85,19791.34,70227.84,282376.57,67479,8149,58014,219.99,8.38,79.05,79.074,90019.18,66163,3.67,31.88,1,9,13,1,2022
2022-01-13 10:00:00,22603.44,19969.27,70265.39,285319.11,67479,8149,58014,180.08,8.38,79.05,79.074,90234.66,66163,7.92,31.63,1,10,13,1,2022
2022-01-13 11:00:00,32267.07,20402.41,70049.14,288879.53,67479,8149,58014,170.16,8.38,79.05,79.074,90451.55,66163,11.17,31.31,1,11,13,1,2022
2022-01-13 12:00:00,36797.71,20728.77,69945.45,288784.93,67479,8149,58014,152.53,8.38,79.05,79.074,90674.22,66163,12.74,31.4,1,12,13,1,2022
2022-01-13 13:00:00,35106.35,20895.18,69406.6,284455.11,67479,8149,58014,134.13,8.38,79.05,79.074,90301.78,66163,12.34,31.75,1,13,13,1,2022
2022-01-13 14:00:00,26565.58,20838.26,68591.89,279495.67,67479,8149,58014,171.01,8.38,79.05,79.074,89430.15,66163,9.5,32.0,1,14,13,1,2022
2022-01-13 15:00:00,13131.16,20590.24,68252.06,276565.63,67479,8149,58014,201.59,8.38,79.05,79.074,88842.3,66163,4.75,32.12,1,15,13,1,2022
2022-01-13 16:00:00,1837.68,20455.06,69558.44,276135.55,67479,8149,58014,205.38,8.38,79.05,79.074,90013.5,66163,0.67,32.6,1,16,13,1,2022
2022-01-13 17:00:00,0.0,20431.71,71190.53,284846.27,67479,8149,58014,220.3,8.38,79.05,79.074,91622.24,66163,0.0,32.17,0,17,13,1,2022
2022-01-13 18:00:00,0.0,20696.89,72728.7,282845.85,67479,8149,58014,212.76,8.38,79.05,79.074,93425.59,66163,0.0,33.03,0,18,13,1,2022
2022-01-13 19:00:00,0.0,21279.61,74035.03,276899.49,67479,8149,58014,210.0,8.38,79.05,79.074,95314.64,66163,0.0,34.42,0,19,13,1,2022
2022-01-13 20:00:00,0.0,22333.15,74750.37,266188.76,67479,8149,58014,192.69,8.38,79.05,79.074,97083.52,66163,0.0,36.47,0,20,13,1,2022
2022-01-13 21:00:00,0.0,23180.54,75486.59,255186.21,67479,8149,58014,164.46,8.38,79.05,79.074,98667.13,66163,0.0,38.66,0,21,13,1,2022
2022-01-13 22:00:00,0.0,23707.5,74921.08,244229.43,67479,8149,58014,164.2,8.38,79.05,79.074,98628.58,66163,0.0,40.38,0,22,13,1,2022
2022-01-13 23:00:00,0.0,23765.57,75419.41,231129.88,67479,8149,58014,122.09,8.38,79.05,79.074,99184.98,66163,0.0,42.91,0,23,13,1,2022
2022-01-14 00:00:00,0.0,23733.5,76739.65,223620.84,67479,8149,58014,120.04,8.42,81.52,79.723,100473.15,66163,0.0,44.93,0,0,14,1,2022
2022-01-14 01:00:00,0.0,23957.19,75954.4,217242.14,67479,8149,58014,110.03,8.42,81.52,79.723,99911.59,66163,0.0,45.99,0,1,14,1,2022
2022-01-14 02:00:00,0.0,23484.6,75237.62,214073.27,67479,8149,58014,108.24,8.42,81.52,79.723,98722.22,66163,0.0,46.12,0,2,14,1,2022
2022-01-14 03:00:00,0.0,23115.04,75333.37,215499.86,67479,8149,58014,107.46,8.42,81.52,79.723,98448.41,66163,0.0,45.68,0,3,14,1,2022
2022-01-14 04:00:00,0.0,22781.04,76078.67,220442.76,67479,8149,58014,109.82,8.42,81.52,79.723,98859.71,66163,0.0,44.85,0,4,14,1,2022
2022-01-14 05:00:00,0.0,22220.35,76834.59,231341.7,67479,8149,58014,140.52,8.42,81.52,79.723,99054.94,66163,0.0,42.82,0,5,14,1,2022
2022-01-14 06:00:00,0.0,20829.28,78542.46,255131.76,67479,8149,58014,176.04,8.42,81.52,79.723,99371.74,66163,0.0,38.95,0,6,14,1,2022
2022-01-14 07:00:00,0.0,19273.16,77709.57,269333.01,67479,8149,58014,190.97,8.42,81.52,79.723,96982.73,66163,0.0,36.01,0,7,14,1,2022
2022-01-14 08:00:00,2584.08,19291.7,75993.42,275310.56,67479,8149,58014,216.99,8.42,81.52,79.723,95285.12,66163,0.94,34.61,1,8,14,1,2022
2022-01-14 09:00:00,14506.72,19078.01,73996.59,276832.81,67479,8149,58014,196.91,8.42,81.52,79.723,93074.6,66163,5.24,33.62,1,9,14,1,2022
2022-01-14 10:00:00,26772.22,18135.09,71634.76,278902.03,67479,8149,58014,162.92,8.42,81.52,79.723,89769.85,66163,9.6,32.19,1,10,14,1,2022
2022-01-14 11:00:00,35833.92,17252.29,69225.15,283428.26,67479,8149,58014,160.04,8.42,81.52,79.723,86477.44,66163,12.64,30.51,1,11,14,1,2022
2022-01-14 12:00:00,39699.41,14985.18,67130.09,282967.33,67479,8149,58014,154.01,8.42,81.52,79.723,82115.27,66163,14.03,29.02,1,12,14,1,2022
2022-01-14 13:00:00,36991.86,12554.18,64237.12,279015.78,67479,8149,58014,152.29,8.42,81.52,79.723,76791.3,66163,13.26,27.52,1,13,14,1,2022
2022-01-14 14:00:00,27844.18,10975.59,61132.61,274797.84,67479,8149,58014,186.94,8.42,81.52,79.723,72108.2,66163,10.13,26.24,1,14,14,1,2022
2022-01-14 15:00:00,13882.13,9739.52,58402.82,271245.24,67479,8149,58014,217.18,8.42,81.52,79.723,68142.34,66163,5.12,25.12,1,15,14,1,2022
